source,file_id,profile_score_comprehensive_analyst,profile_score_historically_focused,profile_score_technique_style_focused,profile_score_theory_comparison_focused,profile_score_general_descriptive
google_gemini-2.5pro,February\二月(with_Professor_Elena_Petrova).txt,0.4934037989553283,0.27659420917431515,0.5085409760475159,0.5355228185653687,0.5745087042450905
google_gemini-2.5pro,February\二月(with_Su_Shi).txt,0.8080626511398483,0.749997079372406,0.7392083033919334,0.9054940342903137,0.8549797236919403
google_gemini-2.5pro,January\正月(Basic).txt,0.5695236498380408,0.4088720033566157,0.6420699678361416,0.7546178698539734,0.5613085329532623
google_gemini-2.5pro,January\正月(with_Brother_Thomas).txt,0.44804813970318613,0.22536024451255798,0.41128904949873685,0.6326048970222473,0.53805211186409
google_gemini-2.5pro,January\正月(with_Dr_Aris_Thorne).txt,0.7265159417601192,0.5550429423650106,0.8535644173622131,0.7332998514175415,0.7621118575334549
google_gemini-2.5pro,January\正月(with_Guo_Xi).txt,0.6582304502234739,0.3820053040981293,0.7872444152832031,0.6937902569770813,0.7880184501409531
google_gemini-2.5pro,January\正月(with_John_Ruskin).txt,0.5090892913148684,0.35394230484962463,0.28398049548268317,0.8911408185958862,0.6297746300697327
google_gemini-2.5pro,January\正月(with_Mama_Zola).txt,0.4985324253930765,0.33278919259707135,0.5209937527775764,0.8276643753051758,0.5331696420907974
google_gemini-2.5pro,January\正月(with_Okakura_Kakuzo).txt,0.5187904046957984,0.2778690333167712,0.522986539080739,0.7868902087211609,0.575115017592907
google_gemini-2.5pro,January\正月(with_Professor_Elena_Petrova).txt,0.6867797466761926,0.44254039724667865,0.6624184384942055,0.8130717277526855,0.792312353849411
google_gemini-2.5pro,January\正月(with_Su_Shi).txt,0.6486692691550535,0.3238941232363383,0.726016241312027,0.8961098790168762,0.6963538229465485
google_gemini-2.5pro,July\七月(basic).txt,0.37580666975939975,0.12711132690310478,0.468349589407444,0.6551541090011597,0.4128285013139248
google_gemini-2.5pro,July\七月(with_Brother_Thomas).txt,0.8043353417340446,0.7669386863708496,0.7516786098480225,0.9531552791595459,0.8925148546695709
google_gemini-2.5pro,July\七月(with_Dr_Aris_Thorne).txt,0.8347383422010085,0.7475762565930685,0.7571908354759216,0.9411893486976624,0.9120997786521912
google_gemini-2.5pro,July\七月(with_Guo_Xi).txt,0.4438321103944498,0.255140095949173,0.41969997733831405,0.5946518182754517,0.5349618531763554
google_gemini-2.5pro,July\七月(with_John_Ruskin).txt,0.6868475237313438,0.6126348177591959,0.5280782639980316,0.8432188630104065,0.8595176339149475
google_gemini-2.5pro,July\七月(with_Mama_Zola).txt,0.7013367883422795,0.6310192942619324,0.6965467855334282,0.8634693026542664,0.7658731639385223
google_gemini-2.5pro,July\七月(with_Okakura_Kakuzō).txt,0.6125526415074573,0.3233959376811981,0.549661685526371,0.8908891677856445,0.7351289540529251
google_gemini-2.5pro,July\七月(with_Professor_Elena_Petrova).txt,0.4170960950500825,0.29532064497470856,0.3062906265258789,0.7087586522102356,0.5059873685240746
google_gemini-2.5pro,July\七月(with_Su_Shi).txt,0.7398325193892507,0.49389416972796124,0.7630350314080715,0.9011398553848267,0.8517008125782013
google_gemini-2.5pro,June\六月(basic).txt,0.3049271495684105,0.11961889018615086,0.2353940423578024,0.7293873429298401,0.38343295454978943
google_gemini-2.5pro,June\六月(with_Brother_Thomas).txt,0.8721344861037591,0.8855132063229879,0.757646931707859,0.9534906148910522,0.9188963919878006
google_gemini-2.5pro,June\六月(with_Dr._Aris_Thorne).txt,0.5871161941219779,0.4326046307881673,0.6790959239006042,0.5563579201698303,0.6197465658187866
google_gemini-2.5pro,June\六月(with_Guo_Xi).txt,0.23307903264375293,0.07400168726841609,0.35278192460536956,0.1621357947587967,0.27953397296369076
google_gemini-2.5pro,June\六月(with_John_Ruskin).txt,0.8892378123367534,0.8992069760958353,0.813760393857956,0.972374677658081,0.9747007787227631
google_gemini-2.5pro,June\六月(with_Mama_Zola).txt,0.4723791357348947,0.3437439302603404,0.434744131565094,0.7528955936431885,0.5687645748257637
google_gemini-2.5pro,June\六月(with_Okakura_Kakuzō).txt,0.1977329942781259,0.06137919177611669,0.09881866741925478,0.6118344664573669,0.31085865292698145
google_gemini-2.5pro,June\六月(with_Professor_Elena_Petrova).txt,0.7541986738934237,0.6578394571940104,0.6011715710163117,0.8999691605567932,0.9191989451646805
google_gemini-2.5pro,June\六月(with_Su_Shi).txt,0.4651996179976884,0.13566249484817186,0.532955740392208,0.6440754532814026,0.5550667941570282
google_gemini-2.5pro,March\三月(basic).txt,0.6358984060147229,0.46985775232315063,0.7644574463367462,0.6931633353233337,0.6283747553825378
google_gemini-2.5pro,March\三月(with_Brother_Thomas).txt,0.49948929031105604,0.5097530285517374,0.37372170835733415,0.7191823720932007,0.6156372651457787
google_gemini-2.5pro,March\三月(with_Dr_Aris_Thorne).txt,0.813476397710688,0.7551627159118652,0.7976863622665405,0.9436273574829102,0.8419837802648544
google_gemini-2.5pro,March\三月(with_Guo_Xi).txt,0.7835569925167981,0.6252796351909637,0.8375551700592041,0.8586524128913879,0.7754719853401184
google_gemini-2.5pro,March\三月(with_John_Ruskin).txt,0.8541680223801557,0.80290287733078,0.8227714776992798,0.9579010605812073,0.8872480392456055
google_gemini-2.5pro,March\三月(with_Mama_Zola).txt.txt,0.5268923736670438,0.39564794301986694,0.47535681426525117,0.768726646900177,0.648123674094677
google_gemini-2.5pro,March\三月(with_Okakura_Kakuzo).txt,0.5768060425625128,0.3931358903646469,0.6036380276083946,0.7358576655387878,0.6041402891278267
google_gemini-2.5pro,March\三月(with_Professor_Elena_Petrova).txt,0.5604101515868131,0.41839878757794696,0.6174231380224228,0.5945801734924316,0.553879626095295
google_gemini-2.5pro,March\三月(with_Su_Sh).txt,0.36253328095464143,0.37096691131591797,0.2694283813238144,0.5643813610076904,0.4163317531347275
google_gemini-2.5pro,May\五月(basic).txt,0.520774660851149,0.1917431280016899,0.5801688838750124,0.8955018520355225,0.5494062602519989
google_gemini-2.5pro,May\五月(with_Brother_Thomas).txt,0.7658701048177832,0.6228778660297394,0.6539113581180572,0.9863727688789368,0.8354888409376144
google_gemini-2.5pro,May\五月(with_Dr._Aris_Thorne).txt,0.21595080240684397,0.1357166444261869,0.21044619977474213,0.5157890915870667,0.2076708823442459
google_gemini-2.5pro,May\五月(with_Guo_Xi).txt,0.7421385803643394,0.6754139761130015,0.6173038840293884,0.877133846282959,0.8971936106681824
google_gemini-2.5pro,May\五月(with_John_Ruskin).txt,0.7278662107008345,0.7563533782958984,0.581008181720972,0.9598099589347839,0.8172433823347092
google_gemini-2.5pro,May\五月(with_Mama_Zola).txt,0.7572681158781052,0.7376132210095724,0.6917938202619552,0.8757433891296387,0.8123956769704819
google_gemini-2.5pro,May\五月(with_Okakura_Kakuzō).txt,0.1661578565288116,0.04977833852171898,0.18710082080215215,0.4149923622608185,0.2541379891335964
google_gemini-2.5pro,May\五月(with_Professor_Elena_Petrova).txt,0.46169210882747874,0.2921270926793416,0.26614159941673277,0.881529688835144,0.5892755836248398
google_gemini-2.5pro,May\五月(with_Su_Shi).txt,0.8995697813875535,0.8325733542442322,0.906290876865387,0.9537355303764343,0.9043968915939331
google_gemini-2.5pro,November\十一月(basic).txt,0.9256463226150063,0.9428234895070394,0.8504864335060119,0.9863521456718445,0.9678408950567245
google_gemini-2.5pro,November\十一月(with_Brother_Thomas).txt,0.5985023342072964,0.3675648545225461,0.48524120524525644,0.9816657304763794,0.6015564575791359
google_gemini-2.5pro,November\十一月(with_Dr._Aris_Thorne).txt,0.8042685442111072,0.6438628633817037,0.8292758166790009,0.9312147498130798,0.8337566256523132
google_gemini-2.5pro,November\十一月(with_Guo_Xi).txt,0.7859799520057791,0.7424242297808329,0.726323476433754,0.9230883717536926,0.8076618611812592
google_gemini-2.5pro,November\十一月(with_John_Ruskin).txt,0.7515935275484534,0.7231131990750631,0.5275436908006668,0.9530543088912964,0.9062418788671494
google_gemini-2.5pro,November\十一月(with_Mama_Zola).txt,0.6720437705516815,0.5864429970582327,0.6072392702102661,0.7999222874641418,0.7782788425683975
google_gemini-2.5pro,November\十一月(with_Okakura_Kakuzō).txt,0.746139885748134,0.5263329843680064,0.8003460526466369,0.9596752524375916,0.7463257908821106
google_gemini-2.5pro,November\十一月(with_Professor_Elena_Petrova).txt,0.7224399368552601,0.49416376650333405,0.7159829139709473,0.9127461314201355,0.7707021832466125
google_gemini-2.5pro,November\十一月(with_Su_Shi).txt,0.5922331424320445,0.3964935839176178,0.6539884686470032,0.6469411253929138,0.6612759232521057
google_gemini-2.5pro,october\十月(basic).txt,0.7397301582729116,0.5820364554723104,0.7550430774688721,0.9184943437576294,0.803756445646286
google_gemini-2.5pro,october\十月(with_Brother_Thomas).txt,0.7201832776122233,0.6538686951001486,0.5775777392089367,0.9615142941474915,0.7037148550152779
google_gemini-2.5pro,october\十月(with_Dr._Aris_Thorne).txt,0.7529697768828448,0.4404749274253845,0.7761840105056763,0.9559802412986755,0.8321176171302795
google_gemini-2.5pro,october\十月(with_Guo_Xi).txt,0.7636141286176794,0.6894785165786743,0.7215346097946167,0.9365265369415283,0.8193630427122116
google_gemini-2.5pro,october\十月(with_John_Ruskin).txt,0.5188973962931949,0.3021460523207982,0.4883266584947705,0.8276326060295105,0.5411828309297562
google_gemini-2.5pro,october\十月(with_Mama_Zola).txt,0.3415416685097358,0.19876855115095773,0.28778079301118853,0.5180813670158386,0.4953092560172081
google_gemini-2.5pro,october\十月(with_Okakura_Kakuzō).txt,0.897719029118033,0.83632359902064,0.8565989255905151,0.9842993021011353,0.9607410579919815
google_gemini-2.5pro,october\十月(with_Professor_Elena_Petrova).txt,0.48751874005093293,0.39038970073064166,0.485452426224947,0.5562843084335327,0.4978951057419181
google_gemini-2.5pro,october\十月(with_Su_Shi).txt,0.6374057082130629,0.5593503216902415,0.5707831643521786,0.8899606466293335,0.6582740321755409
google_gemini-2.5pro,September\九月(basic).txt,0.5675725796643425,0.4169919788837433,0.6295263350009919,0.6316570043563843,0.5608375072479248
google_gemini-2.5pro,September\九月(with_Brother_Thomas).txt,0.5112645775079727,0.48901958266894024,0.4027036875486374,0.583393394947052,0.6217268705368042
google_gemini-2.5pro,September\九月(with_Dr._Aris_Thorne).txt,0.6017605653580498,0.578460176785787,0.561842742562294,0.8637797236442566,0.6385794878005981
google_gemini-2.5pro,September\九月(with_Guo_Xi).txt,0.6795282749568715,0.5711787541707357,0.6930059671401978,0.7200171947479248,0.7484013736248016
google_gemini-2.5pro,September\九月(with_John_Ruskin).txt,0.5488996961537529,0.3620111842950185,0.5687078237533569,0.6822457313537598,0.6151131764054298
google_gemini-2.5pro,September\九月(with_Mama_Zola).txt,0.4671233769725351,0.3891483048597972,0.3538240522146225,0.8332326412200928,0.5668216645717621
google_gemini-2.5pro,September\九月(with_Okakura_Kakuzō).txt,0.6852465762811548,0.507862408955892,0.6503911972045898,0.877638041973114,0.7807912230491638
google_gemini-2.5pro,September\九月(with_Professor_Elena_Petrova).txt,0.4741809170912294,0.2677152678370476,0.42042801082134246,0.6299830675125122,0.5249794274568558
google_gemini-2.5pro,September\九月(with_Su_Shi).txt,0.8278961917933296,0.7190472880999247,0.7652980208396911,0.944979727268219,0.9404818266630173
meta-llama_Llama-3.1-8B-Instruct,April\四月(basic).txt,0.5603240643463591,0.28386733929316205,0.5989442138001323,0.9657865762710571,0.6791303604841232
meta-llama_Llama-3.1-8B-Instruct,April\四月(with_Brother_Thomas).txt,0.42245468519189777,0.4571349161366622,0.5270895898342133,0.44486892223358154,0.346630472689867
meta-llama_Llama-3.1-8B-Instruct,April\四月(with_Dr_Aris_Thorne).txt,0.7741054734762978,0.3641458551088969,0.9463513851165771,0.9909353256225586,0.738611213862896
meta-llama_Llama-3.1-8B-Instruct,April\四月(with_Guo_Xi).txt,0.36570314580903335,0.09400500729680061,0.442162024974823,0.6186652779579163,0.4554970804601908
meta-llama_Llama-3.1-8B-Instruct,April\四月(with_John_Ruskin).txt,0.6370863826835856,0.5620136062304179,0.5157083988189697,0.9807454943656921,0.6200028285384178
meta-llama_Llama-3.1-8B-Instruct,April\四月(with_Mama_Zola).txt,0.30204570030464845,0.20986507336298624,0.2214250832796097,0.7582650184631348,0.40040265768766403
meta-llama_Llama-3.1-8B-Instruct,April\四月(with_Okakura_Kakuzō).txt,0.6706742770312464,0.6708132028579712,0.6604457780718803,0.9625651836395264,0.6956563740968704
meta-llama_Llama-3.1-8B-Instruct,April\四月(with_Professor_Elena_Petrova).txt,0.301212823127999,0.11086065570513408,0.33368921279907227,0.40891018509864807,0.3604944944381714
meta-llama_Llama-3.1-8B-Instruct,April\四月(with_Su_Shi).txt,0.5951465946786544,0.5650424659252167,0.610640674829483,0.4531019926071167,0.6793428063392639
meta-llama_Llama-3.1-8B-Instruct,August\八月_仲秋(basic).txt,0.8912750307251426,0.8115213513374329,0.9547855615615845,0.9066365361213684,0.9038886427879333
meta-llama_Llama-3.1-8B-Instruct,August\八月_仲秋(with_Brother_Thomas).txt,0.42860414356212406,0.2049377349515756,0.37526718955487015,0.9061200022697449,0.5777886621654034
meta-llama_Llama-3.1-8B-Instruct,August\八月_仲秋(with_Dr_Aris_Thorne).txt,0.6435559624258209,0.44388579825560254,0.5357735499739646,0.9839227199554443,0.6918448805809021
meta-llama_Llama-3.1-8B-Instruct,August\八月_仲秋(with_Guo_Xi).txt,0.15262493691133225,0.13865035120397806,0.24522231137380004,0.1135626882314682,0.14081940753385425
meta-llama_Llama-3.1-8B-Instruct,August\八月_仲秋(with_John_Ruskin).txt,0.781134843826294,0.8479158679644266,0.7424283981323242,0.9512425065040588,0.8349738568067551
meta-llama_Llama-3.1-8B-Instruct,August\八月_仲秋(with_Mama_Zola).txt,0.18972573896376965,0.27860557722548646,0.14267825349234045,0.7625197768211365,0.13106130994856358
meta-llama_Llama-3.1-8B-Instruct,August\八月_仲秋(with_Okakura_Kakuzō).txt,0.5215252706890597,0.11749099443356197,0.5832501120865345,0.972453773021698,0.6779877953231335
meta-llama_Llama-3.1-8B-Instruct,August\八月_仲秋(with_Professor_Elena_Petrova).txt,0.6883173970615163,0.2887593408425649,0.9212301850318909,0.8870096206665039,0.632283627986908
meta-llama_Llama-3.1-8B-Instruct,August\八月_仲秋(with_Su_Shi).txt,0.588761442066992,0.23689677069584528,0.6567434348165989,0.9747762084007263,0.7267785221338272
meta-llama_Llama-3.1-8B-Instruct,December\十二月(basic).txt,0.49736697073368463,0.23485901951789856,0.45367859229445456,0.9773615002632141,0.5345911011099815
meta-llama_Llama-3.1-8B-Instruct,December\十二月(with_Brother_Thomas).txt,0.7849632115925059,0.7029169996579488,0.7474131405353546,0.9471724033355713,0.8751760274171829
meta-llama_Llama-3.1-8B-Instruct,December\十二月(with_Dr_Aris_Thorne).txt,0.18229586675571388,0.013192708021961153,0.012208704184740782,0.5364068150520325,0.30930426937993616
meta-llama_Llama-3.1-8B-Instruct,December\十二月(with_Guo_Xi).txt,0.5968462329576997,0.21930436044931412,0.8444256544113159,0.6176100373268127,0.6935198083519936
meta-llama_Llama-3.1-8B-Instruct,December\十二月(with_John_Ruskin).txt,0.13995786760385862,0.08415109167496364,0.05812310515902937,0.8711903095245361,0.17872780095785856
meta-llama_Llama-3.1-8B-Instruct,December\十二月(with_Mama_Zola).txt,0.2862161180716665,0.3738000113517046,0.2603817291557789,0.23763863742351532,0.377617078833282
meta-llama_Llama-3.1-8B-Instruct,December\十二月(with_Okakura_Kakuzō).txt,0.4305267436977695,0.2798800691962242,0.5261979598551989,0.529610276222229,0.4875548854470253
meta-llama_Llama-3.1-8B-Instruct,December\十二月(with_Professor_Elena_Petrova).txt,0.3448389260207905,0.20329583684603372,0.4018971771001816,0.49880242347717285,0.38255777955055237
meta-llama_Llama-3.1-8B-Instruct,December\十二月(with_Su_Shi).txt,0.6432599372723523,0.4337971359491348,0.6248892039060593,0.8750478625297546,0.6710906326770782
meta-llama_Llama-3.1-8B-Instruct,February\二月(basic).txt,0.29295598343014717,0.31566095786790055,0.3154232192784548,0.25673815608024597,0.29978094110265374
meta-llama_Llama-3.1-8B-Instruct,February\二月(with_Brother_Thomas).txt,0.6876020183896318,0.5452281733353933,0.702813907712698,0.8863399624824524,0.8118701726198196
meta-llama_Llama-3.1-8B-Instruct,February\二月(with_Dr_Aris_Thorne).txt,0.7301152576418484,0.47689873973528546,0.83607919216156,0.9023646712303162,0.8255206346511841
meta-llama_Llama-3.1-8B-Instruct,February\二月(with_Guo_Xi).txt,0.7713583129293778,0.571437140305837,0.8994886159896851,0.5347848534584045,0.8374651521444321
meta-llama_Llama-3.1-8B-Instruct,February\二月(with_John_Ruskin).txt,0.522203299052575,0.33474767208099365,0.501054534316063,0.8481035232543945,0.5509485155344009
meta-llama_Llama-3.1-8B-Instruct,February\二月(with_Mama_Zola).txt,0.8323290926568648,0.7134587268034617,0.9128769397735595,0.8427186012268066,0.9222732037305832
meta-llama_Llama-3.1-8B-Instruct,February\二月(with_Okakura_Kakuzō).txt,0.46570161976577606,0.10054616040239732,0.6027875669300556,0.9366164207458496,0.6309426948428154
meta-llama_Llama-3.1-8B-Instruct,February\二月(with_Professor_Elena_Petrova).txt,0.5148646089741412,0.36139300217231113,0.42649690471589563,0.9862332344055176,0.5824950188398361
meta-llama_Llama-3.1-8B-Instruct,February\二月(with_Su_Shi).txt,0.7648050890249365,0.812448263168335,0.8043069005012512,0.8731547594070435,0.7052950412034988
meta-llama_Llama-3.1-8B-Instruct,January\一月_正月(basic).txt,0.27309897898093743,0.09041349900265534,0.15671198796480895,0.9058641791343689,0.47159434109926224
meta-llama_Llama-3.1-8B-Instruct,January\一月_正月(with_Brother_Thomas).txt,0.41540441903121333,0.2445755936205387,0.28391105085611346,0.8349641561508179,0.49513129144907
meta-llama_Llama-3.1-8B-Instruct,January\一月_正月(with_Dr_Aris_Thorne).txt,0.1828706257373971,0.07644399379690488,0.15742277558892964,0.5635446906089783,0.27517392486333847
meta-llama_Llama-3.1-8B-Instruct,January\一月_正月(with_Guo_Xi).txt,0.46519933827221394,0.027329471583167713,0.6683644771575927,0.4529624581336975,0.5489545445889235
meta-llama_Llama-3.1-8B-Instruct,January\一月_正月(with_John_Ruskin).txt,0.35377055236741023,0.07857789720098178,0.2973387634381652,0.9707368016242981,0.5243780799210072
meta-llama_Llama-3.1-8B-Instruct,January\一月_正月(with_Mama_Zola).txt,0.21556114410871968,0.1377834895004829,0.17225547786802053,0.2961343228816986,0.22398794069886208
meta-llama_Llama-3.1-8B-Instruct,January\一月_正月(with_Okakura_Kakuzō).txt,0.7358808859306223,0.6075500249862671,0.6629036635160446,0.9709881544113159,0.8078412264585495
meta-llama_Llama-3.1-8B-Instruct,January\一月_正月(with_Professor_Elena_Petrova).txt,0.563240323215723,0.13990659390886626,0.7843122601509094,0.9525648951530457,0.58836430311203
meta-llama_Llama-3.1-8B-Instruct,January\一月_正月(with_Su_Shi).txt,0.66026470766348,0.49332667390505475,0.6799678921699523,0.8908832669258118,0.7170794457197189
meta-llama_Llama-3.1-8B-Instruct,July\七月(basic).txt,0.3989235003314474,0.09168811266620953,0.4133088545873761,0.9596783518791199,0.49710557237267494
meta-llama_Llama-3.1-8B-Instruct,July\七月(with_Brother_Thomas).txt,0.3915051224586718,0.3664823143432538,0.470526984333992,0.744357705116272,0.32172513380646706
meta-llama_Llama-3.1-8B-Instruct,July\七月(with_Dr_Aris_Thorne).txt,0.5212445546160726,0.3978726863861084,0.3014811918139458,0.9319849610328674,0.7914199233055115
meta-llama_Llama-3.1-8B-Instruct,July\七月(with_Guo_Xi).txt,0.48377749184146523,0.1129295309074223,0.5744219670072198,0.7689879536628723,0.5349195431917906
meta-llama_Llama-3.1-8B-Instruct,July\七月(with_John_Ruskin).txt,0.6986984216115054,0.4358205199241638,0.7478226542472839,0.9181151986122131,0.842767134308815
meta-llama_Llama-3.1-8B-Instruct,July\七月(with_Mama_Zola).txt,0.42860496570082274,0.2717948208252589,0.455056431889534,0.8064687848091125,0.4523981809616089
meta-llama_Llama-3.1-8B-Instruct,July\七月(with_Okakura_Kakuzō).txt,0.5291904868448482,0.5929245203733444,0.4493949979543686,0.701482892036438,0.6387755945324898
meta-llama_Llama-3.1-8B-Instruct,July\七月(with_Professor_Elena_Petrova).txt,0.7348704040050507,0.6551078061262766,0.8711782693862915,0.9193260669708252,0.76960888504982
meta-llama_Llama-3.1-8B-Instruct,July\七月(with_Su_Shi).txt,0.6352682972655577,0.536401609579722,0.7645426988601685,0.730435848236084,0.6310878843069077
meta-llama_Llama-3.1-8B-Instruct,June\六月(basic).txt,0.4237116007682155,0.22525888433059058,0.21654846295714378,0.9884604811668396,0.5841398313641548
meta-llama_Llama-3.1-8B-Instruct,June\六月(with_Brother_Thomas).txt,0.34666909737622037,0.2096089981496334,0.43150043189525605,0.7852799296379089,0.32296059280633926
meta-llama_Llama-3.1-8B-Instruct,June\六月(with_Dr_Aris_Thorne).txt,0.6129587739706039,0.6418650448322296,0.54143306016922,0.9453832507133484,0.6127899587154388
meta-llama_Llama-3.1-8B-Instruct,June\六月(with_Guo_Xi).txt,0.5801190199220881,0.4942479232947032,0.5716492176055908,0.7973021864891052,0.7011011391878128
meta-llama_Llama-3.1-8B-Instruct,June\六月(with_John_Ruskin).txt,0.19769052903660955,0.09410933405160904,0.12019093856215476,0.45457684993743896,0.2618976440280676
meta-llama_Llama-3.1-8B-Instruct,June\六月(with_Mama_Zola).txt,0.569699619184522,0.3291470507780711,0.5589706748723984,0.9489214420318604,0.7420281618833542
meta-llama_Llama-3.1-8B-Instruct,June\六月(with_Okakura_Kakuzō).txt,0.5675040660973858,0.46815259506305057,0.31948245093226435,0.920259416103363,0.7684859931468964
meta-llama_Llama-3.1-8B-Instruct,June\六月(with_Professor_Elena_Petrova).txt,0.4075477241045412,0.027935375769933064,0.5581316841766238,0.8641709089279175,0.35143978893756866
meta-llama_Llama-3.1-8B-Instruct,June\六月(with_Su_Shi).txt,0.3769516116555999,0.30670157819986343,0.20769057273864747,0.919307291507721,0.5724432840943336
meta-llama_Llama-3.1-8B-Instruct,March\三月(basic).txt,0.6325141244074878,0.5503043234348297,0.6029416382312774,0.89287930727005,0.6761623919010162
meta-llama_Llama-3.1-8B-Instruct,March\三月(with_Brother_Thomas).txt,0.4605758705121629,0.2621886034806569,0.36192201599478724,0.7590742111206055,0.6441080123186111
