file_id,text_preview,stance_label_en,stance_label_zh,stance_score,features,quality
乔迅（Jonathan Hay）_清初中国的绘画与现代性\2.4_朝代转换之间的野逸.txt,"朝代转换之间的野逸：

“伴随清朝主体性（subjecthood）的强制性加诸其上，与此相应的可见记号也跟着出现——所有中国人都被命令穿着满族的服饰...更可怕的是必须薙掉前额的头发，留着一条猪尾巴似的辫子...”    
“石涛山水空间中曲折的政治意涵无论如何都比简单的种族分类标记复杂许多...《对菊图》...确实是将菊花（寒香）当作‘残存’的象征，即最后一代残存的明遗民...《清湘大涤子三十六...",Socio-cultural Interpretation,社会文化解读型,0.6178016066551208,"{'Cross-cultural Influence': {'score': 0.9909533858299255, 'zh': '跨文化影响'}, 'Historical Context': {'score': 0.9847549200057983, 'zh': '历史背景'}, 'Symbolism': {'score': 0.9825353622436523, 'zh': '象征意义'}, 'Subject Matter': {'score': 0.9735714197158813, 'zh': '主题内容'}, 'Emotional Expression': {'score': 0.9356682300567627, 'zh': '情感传递'}, 'Genre': {'score': 0.9105379581451416, 'zh': '题材选择'}, 'Spatial Representation': {'score': 0.7664934992790222, 'zh': '空间营造'}, 'Layout and Structure': {'score': 0.7271420955657959, 'zh': '布局与结构'}, 'Texture Strokes (Chunfa)': {'score': 0.7192071676254272, 'zh': '皴法特点'}, 'Line Quality': {'score': 0.5078684091567993, 'zh': '线条质量'}, 'Technique Inheritance & Innovation': {'score': 0.4971524178981781, 'zh': '技法传承与创新'}, 'Use of Color': {'score': 0.4373933970928192, 'zh': '色彩运用'}, 'Style/School': {'score': 0.37605807185173035, 'zh': '风格流派'}, 'Ink Application': {'score': 0.31655076146125793, 'zh': '墨法变化'}, 'Artistic Conception': {'score': 0.22759100794792175, 'zh': '意境表达'}, 'Brushwork Technique': {'score': 0.22641360759735107, 'zh': '笔法技巧'}, 'Artist Biography': {'score': 0.047799933701753616, 'zh': '画家生平'}}","{'Subjective/Biased View': {'score': 0.9907905459403992, 'zh': '观点主观片面'}, 'Superficial Treatment': {'score': 0.8927865624427795, 'zh': '论述流于表面'}, 'Logical Gaps': {'score': 0.8680952191352844, 'zh': '逻辑存在跳跃'}, 'Lacks Examples': {'score': 0.610940158367157, 'zh': '缺乏具体例证'}, 'Classical Citations': {'score': 0.30125540494918823, 'zh': '引用经典佐证'}, 'Overly General Content': {'score': 0.2318573296070099, 'zh': '内容较为宽泛'}, 'Objective Viewpoint': {'score': 0.052214592695236206, 'zh': '观点客观公允'}, 'Strong Argumentation': {'score': 0.051751770079135895, 'zh': '论证充分有力'}, 'Detailed Analysis': {'score': 0.043129973113536835, 'zh': '细节分析具体'}, 'Profound Insight': {'score': 0.03559720516204834, 'zh': '见解深刻独到'}, 'Clear Logic': {'score': 0.0012810035841539502, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\2.5_模棱两可的士人.txt,"模棱两可的士人：

以《南山翠屏》为例：“画中右前方令人印象深刻的住宅群中，可以看到吴与桥与石涛正在亭台上谈天...画家头戴隐士的黑色盖头，与之相对的便是顶着官帽的吴与桥。”    
“完成这幅画的每个步骤（或看似如此）都显示了士绅的价值观，然而，探察其情境将可发现，那些士绅价值已被转化成截然不同的东西。溪南吴氏几个世纪以来都是徽州的商人世家大族...（石涛）小心翼翼地遮掩这个家族所积聚的商业财富...",Socio-cultural Interpretation,社会文化解读型,0.5261036157608032,"{'Cross-cultural Influence': {'score': 0.996557354927063, 'zh': '跨文化影响'}, 'Symbolism': {'score': 0.9936208128929138, 'zh': '象征意义'}, 'Emotional Expression': {'score': 0.989249587059021, 'zh': '情感传递'}, 'Artistic Conception': {'score': 0.9881266355514526, 'zh': '意境表达'}, 'Historical Context': {'score': 0.9843689203262329, 'zh': '历史背景'}, 'Genre': {'score': 0.9815558791160583, 'zh': '题材选择'}, 'Layout and Structure': {'score': 0.9797236919403076, 'zh': '布局与结构'}, 'Subject Matter': {'score': 0.9795178771018982, 'zh': '主题内容'}, 'Use of Color': {'score': 0.9719953536987305, 'zh': '色彩运用'}, 'Style/School': {'score': 0.9516280889511108, 'zh': '风格流派'}, 'Texture Strokes (Chunfa)': {'score': 0.9141616821289062, 'zh': '皴法特点'}, 'Artist Biography': {'score': 0.8591614961624146, 'zh': '画家生平'}, 'Spatial Representation': {'score': 0.8468000888824463, 'zh': '空间营造'}, 'Line Quality': {'score': 0.7685697674751282, 'zh': '线条质量'}, 'Technique Inheritance & Innovation': {'score': 0.7540899515151978, 'zh': '技法传承与创新'}, 'Ink Application': {'score': 0.37860843539237976, 'zh': '墨法变化'}, 'Brushwork Technique': {'score': 0.17737790942192078, 'zh': '笔法技巧'}}","{'Subjective/Biased View': {'score': 0.994793176651001, 'zh': '观点主观片面'}, 'Superficial Treatment': {'score': 0.9798015356063843, 'zh': '论述流于表面'}, 'Logical Gaps': {'score': 0.9710442423820496, 'zh': '逻辑存在跳跃'}, 'Overly General Content': {'score': 0.8402018547058105, 'zh': '内容较为宽泛'}, 'Classical Citations': {'score': 0.7739591598510742, 'zh': '引用经典佐证'}, 'Strong Argumentation': {'score': 0.7542933821678162, 'zh': '论证充分有力'}, 'Lacks Examples': {'score': 0.7308549284934998, 'zh': '缺乏具体例证'}, 'Objective Viewpoint': {'score': 0.6955673098564148, 'zh': '观点客观公允'}, 'Profound Insight': {'score': 0.4769596457481384, 'zh': '见解深刻独到'}, 'Detailed Analysis': {'score': 0.189339742064476, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.17093120515346527, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\2.6_文人生活的场景营造.txt,"文人生活的场景营造：

以《秋林人醉》为例：“石涛营造的是文人社交生活的一幕。” 画作描绘了石涛与友人（苏辟、萧差）及其他文人在扬州北郊宝城饮酒游乐的情景，将文人生活场景化。    
顾客网络：“石涛所依赖的两个不太相同却非绝然相异的顾客网络。第一个是由活跃于扬州、经营独占性盐业的徽商家族所撑起...（第二个是）在职或离职的官员。”“我们处理的是一个共享的论述，通过这样的论述，精英阶层中纷杂的分子...",Socio-cultural Interpretation,社会文化解读型,0.8935732841491699,"{'Cross-cultural Influence': {'score': 0.9961571097373962, 'zh': '跨文化影响'}, 'Layout and Structure': {'score': 0.9949744343757629, 'zh': '布局与结构'}, 'Genre': {'score': 0.9854897856712341, 'zh': '题材选择'}, 'Symbolism': {'score': 0.9831262230873108, 'zh': '象征意义'}, 'Historical Context': {'score': 0.9799883365631104, 'zh': '历史背景'}, 'Subject Matter': {'score': 0.9570422172546387, 'zh': '主题内容'}, 'Emotional Expression': {'score': 0.9265804886817932, 'zh': '情感传递'}, 'Use of Color': {'score': 0.7073851227760315, 'zh': '色彩运用'}, 'Artistic Conception': {'score': 0.675362765789032, 'zh': '意境表达'}, 'Texture Strokes (Chunfa)': {'score': 0.4574112296104431, 'zh': '皴法特点'}, 'Style/School': {'score': 0.23354798555374146, 'zh': '风格流派'}, 'Artist Biography': {'score': 0.10840453207492828, 'zh': '画家生平'}, 'Spatial Representation': {'score': 0.052057117223739624, 'zh': '空间营造'}, 'Technique Inheritance & Innovation': {'score': 0.029277853667736053, 'zh': '技法传承与创新'}, 'Brushwork Technique': {'score': 0.027902929112315178, 'zh': '笔法技巧'}, 'Line Quality': {'score': 0.009769506752490997, 'zh': '线条质量'}, 'Ink Application': {'score': 0.0025762806180864573, 'zh': '墨法变化'}}","{'Subjective/Biased View': {'score': 0.987630307674408, 'zh': '观点主观片面'}, 'Superficial Treatment': {'score': 0.7973645925521851, 'zh': '论述流于表面'}, 'Classical Citations': {'score': 0.6154552698135376, 'zh': '引用经典佐证'}, 'Logical Gaps': {'score': 0.48521456122398376, 'zh': '逻辑存在跳跃'}, 'Strong Argumentation': {'score': 0.061792775988578796, 'zh': '论证充分有力'}, 'Objective Viewpoint': {'score': 0.025823302567005157, 'zh': '观点客观公允'}, 'Lacks Examples': {'score': 0.019729310646653175, 'zh': '缺乏具体例证'}, 'Overly General Content': {'score': 0.017525549978017807, 'zh': '内容较为宽泛'}, 'Profound Insight': {'score': 0.016363060101866722, 'zh': '见解深刻独到'}, 'Detailed Analysis': {'score': 0.004541302565485239, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.0006916807033121586, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\3.1_感时论世的对话空间.txt,"“石涛基本上并非政治型画家，然其出身与经历却使之无所逃于政治。或许因为如此，当石涛在画作里直接注入其政治观察时，几乎都出自他的皇族身份或个人观点；只有少数几件存世作品例外地展现他对一般政治论述的关怀。”
“新王朝欲将此循环论述制度化，便于前朝的残迹上修纂断代史，借此将自己的政权合法化...政治记忆的掌控对国家而言至为关键...”
“满清入关后五十年，政治记忆愈加分歧...关于这些事件究竟该如何被记...",Historical Research,历史考证型,0.4154008626937866,"{'Subject Matter': {'score': 0.9840731024742126, 'zh': '主题内容'}, 'Cross-cultural Influence': {'score': 0.9834910035133362, 'zh': '跨文化影响'}, 'Historical Context': {'score': 0.9786306619644165, 'zh': '历史背景'}, 'Spatial Representation': {'score': 0.9228887557983398, 'zh': '空间营造'}, 'Artist Biography': {'score': 0.8836766481399536, 'zh': '画家生平'}, 'Layout and Structure': {'score': 0.6623648405075073, 'zh': '布局与结构'}, 'Symbolism': {'score': 0.622829794883728, 'zh': '象征意义'}, 'Use of Color': {'score': 0.5582029819488525, 'zh': '色彩运用'}, 'Genre': {'score': 0.5147439241409302, 'zh': '题材选择'}, 'Artistic Conception': {'score': 0.4923083484172821, 'zh': '意境表达'}, 'Style/School': {'score': 0.3230014443397522, 'zh': '风格流派'}, 'Texture Strokes (Chunfa)': {'score': 0.23914769291877747, 'zh': '皴法特点'}, 'Emotional Expression': {'score': 0.21781475841999054, 'zh': '情感传递'}, 'Line Quality': {'score': 0.1612406224012375, 'zh': '线条质量'}, 'Technique Inheritance & Innovation': {'score': 0.1508125364780426, 'zh': '技法传承与创新'}, 'Ink Application': {'score': 0.08991377800703049, 'zh': '墨法变化'}, 'Brushwork Technique': {'score': 0.0471675805747509, 'zh': '笔法技巧'}}","{'Subjective/Biased View': {'score': 0.8697143197059631, 'zh': '观点主观片面'}, 'Logical Gaps': {'score': 0.5979788303375244, 'zh': '逻辑存在跳跃'}, 'Classical Citations': {'score': 0.48308077454566956, 'zh': '引用经典佐证'}, 'Superficial Treatment': {'score': 0.46789640188217163, 'zh': '论述流于表面'}, 'Profound Insight': {'score': 0.3621237874031067, 'zh': '见解深刻独到'}, 'Strong Argumentation': {'score': 0.34053075313568115, 'zh': '论证充分有力'}, 'Objective Viewpoint': {'score': 0.21652929484844208, 'zh': '观点客观公允'}, 'Overly General Content': {'score': 0.16962429881095886, 'zh': '内容较为宽泛'}, 'Detailed Analysis': {'score': 0.0391487292945385, 'zh': '细节分析具体'}, 'Lacks Examples': {'score': 0.025067895650863647, 'zh': '缺乏具体例证'}, 'Clear Logic': {'score': 0.015033161267638206, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\3.2_费氏先莹.txt,"“历史的私有化遂成就了石涛最著名的实景画《费氏先莹图》（图31）。费密（1625—1701）是扬州最杰出的知识分子之一...此画原由费密委制...”
石涛跋文：“此图先生生前乞予为先莹图，孝子之用心也...三数月后而先生之讣闻于我矣。令子（费锡璜）匍伏携草稿请速成之，以副先君子之志...”
石涛诗：“故家生世旧成都，丘墓新繁万里余。豆俎淹留徒往事，兵戈阻绝走鸿儒...”
“画面上却不见任何人物或鸟...",Historical Research,历史考证型,0.2732125520706177,"{'Historical Context': {'score': 0.9469887614250183, 'zh': '历史背景'}, 'Cross-cultural Influence': {'score': 0.9391720294952393, 'zh': '跨文化影响'}, 'Emotional Expression': {'score': 0.853971004486084, 'zh': '情感传递'}, 'Subject Matter': {'score': 0.8304155468940735, 'zh': '主题内容'}, 'Symbolism': {'score': 0.7701583504676819, 'zh': '象征意义'}, 'Genre': {'score': 0.7135968208312988, 'zh': '题材选择'}, 'Line Quality': {'score': 0.6883721351623535, 'zh': '线条质量'}, 'Artist Biography': {'score': 0.6415825486183167, 'zh': '画家生平'}, 'Artistic Conception': {'score': 0.6219651699066162, 'zh': '意境表达'}, 'Texture Strokes (Chunfa)': {'score': 0.6000882387161255, 'zh': '皴法特点'}, 'Layout and Structure': {'score': 0.5265545845031738, 'zh': '布局与结构'}, 'Technique Inheritance & Innovation': {'score': 0.3914285898208618, 'zh': '技法传承与创新'}, 'Ink Application': {'score': 0.35930702090263367, 'zh': '墨法变化'}, 'Style/School': {'score': 0.3123356103897095, 'zh': '风格流派'}, 'Use of Color': {'score': 0.2619456946849823, 'zh': '色彩运用'}, 'Brushwork Technique': {'score': 0.16525903344154358, 'zh': '笔法技巧'}, 'Spatial Representation': {'score': 0.1258220672607422, 'zh': '空间营造'}}","{'Subjective/Biased View': {'score': 0.899927020072937, 'zh': '观点主观片面'}, 'Superficial Treatment': {'score': 0.7524449825286865, 'zh': '论述流于表面'}, 'Profound Insight': {'score': 0.6071600914001465, 'zh': '见解深刻独到'}, 'Objective Viewpoint': {'score': 0.49173277616500854, 'zh': '观点客观公允'}, 'Classical Citations': {'score': 0.4853985607624054, 'zh': '引用经典佐证'}, 'Logical Gaps': {'score': 0.4755319058895111, 'zh': '逻辑存在跳跃'}, 'Strong Argumentation': {'score': 0.39767178893089294, 'zh': '论证充分有力'}, 'Lacks Examples': {'score': 0.2928798496723175, 'zh': '缺乏具体例证'}, 'Overly General Content': {'score': 0.17947687208652496, 'zh': '内容较为宽泛'}, 'Detailed Analysis': {'score': 0.14358597993850708, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.04395906627178192, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\3.3_黄又的游旅.txt,"“江都黄燕思又，有砚癖，自号砚旅。好游...尤好钞忠烈遗事...”
“黄又对历史的兴趣无疑解释了他对明宗室画家八大与石涛的兴趣。”
“当黄又欲以图画记其远游时，自然便想起本身也是萍踪四处的石涛。”
《黄砚旅度岭图》（图33）：“此处的岭指的是位于江西与广东边界的庾岭，乃通往南方的隘口之一...山水的安排上，其风格与质量皆指向石涛...人物与马匹，则流露出专业肖像画家的笔致...”
乔寅跋文揭示黄又...",Socio-cultural Interpretation,社会文化解读型,0.27112600207328796,"{'Use of Color': {'score': 0.992063581943512, 'zh': '色彩运用'}, 'Cross-cultural Influence': {'score': 0.9891011714935303, 'zh': '跨文化影响'}, 'Layout and Structure': {'score': 0.9865313172340393, 'zh': '布局与结构'}, 'Historical Context': {'score': 0.9810530543327332, 'zh': '历史背景'}, 'Emotional Expression': {'score': 0.971194863319397, 'zh': '情感传递'}, 'Symbolism': {'score': 0.9485520720481873, 'zh': '象征意义'}, 'Spatial Representation': {'score': 0.9135568141937256, 'zh': '空间营造'}, 'Subject Matter': {'score': 0.8754010796546936, 'zh': '主题内容'}, 'Texture Strokes (Chunfa)': {'score': 0.788004994392395, 'zh': '皴法特点'}, 'Artistic Conception': {'score': 0.7551343441009521, 'zh': '意境表达'}, 'Line Quality': {'score': 0.7403338551521301, 'zh': '线条质量'}, 'Genre': {'score': 0.6955356001853943, 'zh': '题材选择'}, 'Artist Biography': {'score': 0.6621891856193542, 'zh': '画家生平'}, 'Ink Application': {'score': 0.36510929465293884, 'zh': '墨法变化'}, 'Style/School': {'score': 0.35629507899284363, 'zh': '风格流派'}, 'Technique Inheritance & Innovation': {'score': 0.3142046630382538, 'zh': '技法传承与创新'}, 'Brushwork Technique': {'score': 0.024483438581228256, 'zh': '笔法技巧'}}","{'Subjective/Biased View': {'score': 0.8875357508659363, 'zh': '观点主观片面'}, 'Strong Argumentation': {'score': 0.7841666340827942, 'zh': '论证充分有力'}, 'Logical Gaps': {'score': 0.7689180374145508, 'zh': '逻辑存在跳跃'}, 'Objective Viewpoint': {'score': 0.6558506488800049, 'zh': '观点客观公允'}, 'Superficial Treatment': {'score': 0.6465663313865662, 'zh': '论述流于表面'}, 'Classical Citations': {'score': 0.6398224234580994, 'zh': '引用经典佐证'}, 'Profound Insight': {'score': 0.4743262231349945, 'zh': '见解深刻独到'}, 'Overly General Content': {'score': 0.4313986897468567, 'zh': '内容较为宽泛'}, 'Lacks Examples': {'score': 0.1629968285560608, 'zh': '缺乏具体例证'}, 'Detailed Analysis': {'score': 0.07071123272180557, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.03990665450692177, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\3.4_1705年的洪水.txt,"1705年背景：“夏初之际城里却款待了第五次南巡的康熙皇帝...地方商贾与官吏花费大笔金额，修筑皇帝途经扬州时的行宫...皇太子在扬州的荒淫之行...夏末时，江苏北部区域又惨遭严重的洪灾...”
“由于天灾往往被视为上天的吉凶预兆，有些人便将洪水与南巡事件相联系。当洪水于1705年秋天消退时，石涛便作《淮扬洁秋图》以记其事，并在画上题诗中对王朝命运作了一番思考。”（图41）
题诗节选：“天爱生民民...",Socio-cultural Interpretation,社会文化解读型,0.2633768320083618,"{'Historical Context': {'score': 0.40117430686950684, 'zh': '历史背景'}, 'Cross-cultural Influence': {'score': 0.3842862844467163, 'zh': '跨文化影响'}, 'Texture Strokes (Chunfa)': {'score': 0.1395101398229599, 'zh': '皴法特点'}, 'Spatial Representation': {'score': 0.12377915531396866, 'zh': '空间营造'}, 'Layout and Structure': {'score': 0.11646142601966858, 'zh': '布局与结构'}, 'Emotional Expression': {'score': 0.1077488362789154, 'zh': '情感传递'}, 'Use of Color': {'score': 0.09394888579845428, 'zh': '色彩运用'}, 'Symbolism': {'score': 0.07576119899749756, 'zh': '象征意义'}, 'Brushwork Technique': {'score': 0.06622574478387833, 'zh': '笔法技巧'}, 'Subject Matter': {'score': 0.05430825054645538, 'zh': '主题内容'}, 'Technique Inheritance & Innovation': {'score': 0.05421557277441025, 'zh': '技法传承与创新'}, 'Ink Application': {'score': 0.043515924364328384, 'zh': '墨法变化'}, 'Genre': {'score': 0.039262864738702774, 'zh': '题材选择'}, 'Line Quality': {'score': 0.03267858922481537, 'zh': '线条质量'}, 'Style/School': {'score': 0.022775331512093544, 'zh': '风格流派'}, 'Artistic Conception': {'score': 0.011973659507930279, 'zh': '意境表达'}, 'Artist Biography': {'score': 0.010188083164393902, 'zh': '画家生平'}}","{'Subjective/Biased View': {'score': 0.20984192192554474, 'zh': '观点主观片面'}, 'Logical Gaps': {'score': 0.09156326949596405, 'zh': '逻辑存在跳跃'}, 'Classical Citations': {'score': 0.07829238474369049, 'zh': '引用经典佐证'}, 'Superficial Treatment': {'score': 0.06246553361415863, 'zh': '论述流于表面'}, 'Strong Argumentation': {'score': 0.05290014669299126, 'zh': '论证充分有力'}, 'Lacks Examples': {'score': 0.036325495690107346, 'zh': '缺乏具体例证'}, 'Overly General Content': {'score': 0.01982835866510868, 'zh': '内容较为宽泛'}, 'Profound Insight': {'score': 0.015492948703467846, 'zh': '见解深刻独到'}, 'Objective Viewpoint': {'score': 0.014060363173484802, 'zh': '观点客观公允'}, 'Clear Logic': {'score': 0.011376887559890747, 'zh': '逻辑清晰严密'}, 'Detailed Analysis': {'score': 0.006469320971518755, 'zh': '细节分析具体'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\4.1_追溯石涛早年至1692年的人生历程.txt,"“石涛在四十五岁那年（1686）辞别南方友人，启程至北京...他在临走前作了一首诗《生平行》，诗里朝气昂扬，铺陈着自己的未来，也预设着自我的成功...”
“然六十岁（1701）那年春节，他又作了一组诗，与《生平行》适成强烈对比...回顾那不遇的、破碎的、却未尝一语道破的梦想，石涛都承认他一生的宿命是自己也参与写就的故事。”
“早期现代（early modern）的人们多将其（宿命）视为生命的潜在可...",Socio-cultural Interpretation,社会文化解读型,0.16810737550258636,"{'Cross-cultural Influence': {'score': 0.024693801999092102, 'zh': '跨文化影响'}, 'Use of Color': {'score': 0.004444489721208811, 'zh': '色彩运用'}, 'Historical Context': {'score': 0.003944539465010166, 'zh': '历史背景'}, 'Artist Biography': {'score': 0.0034451256506145, 'zh': '画家生平'}, 'Subject Matter': {'score': 0.0025626097340136766, 'zh': '主题内容'}, 'Emotional Expression': {'score': 0.0024458663538098335, 'zh': '情感传递'}, 'Symbolism': {'score': 0.0023844928946346045, 'zh': '象征意义'}, 'Layout and Structure': {'score': 0.002208053832873702, 'zh': '布局与结构'}, 'Artistic Conception': {'score': 0.0020260573364794254, 'zh': '意境表达'}, 'Style/School': {'score': 0.0016089155105873942, 'zh': '风格流派'}, 'Genre': {'score': 0.0011922389967367053, 'zh': '题材选择'}, 'Texture Strokes (Chunfa)': {'score': 0.0011256899451836944, 'zh': '皴法特点'}, 'Line Quality': {'score': 0.0008144544553942978, 'zh': '线条质量'}, 'Technique Inheritance & Innovation': {'score': 0.0007951761363074183, 'zh': '技法传承与创新'}, 'Ink Application': {'score': 0.0007192608318291605, 'zh': '墨法变化'}, 'Brushwork Technique': {'score': 0.0007105274708010256, 'zh': '笔法技巧'}, 'Spatial Representation': {'score': 0.0005235080607235432, 'zh': '空间营造'}}","{'Subjective/Biased View': {'score': 0.00680556520819664, 'zh': '观点主观片面'}, 'Strong Argumentation': {'score': 0.0024202242493629456, 'zh': '论证充分有力'}, 'Classical Citations': {'score': 0.0022315329406410456, 'zh': '引用经典佐证'}, 'Logical Gaps': {'score': 0.0017811901634559035, 'zh': '逻辑存在跳跃'}, 'Superficial Treatment': {'score': 0.001491077709943056, 'zh': '论述流于表面'}, 'Objective Viewpoint': {'score': 0.00128175166901201, 'zh': '观点客观公允'}, 'Overly General Content': {'score': 0.0010533545864745975, 'zh': '内容较为宽泛'}, 'Profound Insight': {'score': 0.0008329312549903989, 'zh': '见解深刻独到'}, 'Detailed Analysis': {'score': 0.0006477783317677677, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.0005510958726517856, 'zh': '逻辑清晰严密'}, 'Lacks Examples': {'score': 0.0005065863369964063, 'zh': '缺乏具体例证'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\4.2_从清湘到宣城.txt,"“于1642年诞生于中国西南方桂林（或是全州）的靖江王府...其本名唤作朱若极...1645年，全家便遭屠杀...仍在襁褓的石涛则为家中仆人带出...藏身寺庙中...就以原济石涛的僧人身份度过他的童年及成年后大部分的时间。”
“到了十或十一岁（1651—1652...），他被带离此地...到达武昌。石涛与其保护者（原亮喝涛）在一处名称待考的寺庙避居七年。根据李磷所书的传记，石涛便是在武昌开始读书习...",Socio-cultural Interpretation,社会文化解读型,0.2140120416879654,"{'Cross-cultural Influence': {'score': 0.620947539806366, 'zh': '跨文化影响'}, 'Emotional Expression': {'score': 0.43281784653663635, 'zh': '情感传递'}, 'Symbolism': {'score': 0.36632776260375977, 'zh': '象征意义'}, 'Spatial Representation': {'score': 0.2514505684375763, 'zh': '空间营造'}, 'Genre': {'score': 0.2446945607662201, 'zh': '题材选择'}, 'Subject Matter': {'score': 0.2160673439502716, 'zh': '主题内容'}, 'Use of Color': {'score': 0.20157939195632935, 'zh': '色彩运用'}, 'Historical Context': {'score': 0.16803869605064392, 'zh': '历史背景'}, 'Artist Biography': {'score': 0.15515698492527008, 'zh': '画家生平'}, 'Texture Strokes (Chunfa)': {'score': 0.1517716348171234, 'zh': '皴法特点'}, 'Artistic Conception': {'score': 0.1448928862810135, 'zh': '意境表达'}, 'Layout and Structure': {'score': 0.12479148805141449, 'zh': '布局与结构'}, 'Technique Inheritance & Innovation': {'score': 0.10887763649225235, 'zh': '技法传承与创新'}, 'Line Quality': {'score': 0.10501036047935486, 'zh': '线条质量'}, 'Style/School': {'score': 0.07534047961235046, 'zh': '风格流派'}, 'Ink Application': {'score': 0.07394243031740189, 'zh': '墨法变化'}, 'Brushwork Technique': {'score': 0.03937779739499092, 'zh': '笔法技巧'}}","{'Subjective/Biased View': {'score': 0.20529243350028992, 'zh': '观点主观片面'}, 'Classical Citations': {'score': 0.12326213717460632, 'zh': '引用经典佐证'}, 'Superficial Treatment': {'score': 0.11195556074380875, 'zh': '论述流于表面'}, 'Profound Insight': {'score': 0.06781009584665298, 'zh': '见解深刻独到'}, 'Overly General Content': {'score': 0.06414388120174408, 'zh': '内容较为宽泛'}, 'Logical Gaps': {'score': 0.05279869586229324, 'zh': '逻辑存在跳跃'}, 'Lacks Examples': {'score': 0.041305914521217346, 'zh': '缺乏具体例证'}, 'Objective Viewpoint': {'score': 0.0386088564991951, 'zh': '观点客观公允'}, 'Detailed Analysis': {'score': 0.034345097839832306, 'zh': '细节分析具体'}, 'Strong Argumentation': {'score': 0.02531227469444275, 'zh': '论证充分有力'}, 'Clear Logic': {'score': 0.00288943643681705, 'zh': '逻辑清晰严密'}}"
乔迅（Jonathan Hay）_清初中国的绘画与现代性\4.3_从宣城到北京.txt,"“1678年夏天...他受邀到南京城南郊的西天寺...1680年，石涛正式脱离与广教寺的关系...转入位在南京城南墙外更为重要的长干寺（又名报恩寺）...他在那里享有属于自己的朴素禅堂‘一枝阁’。”
“1680—1682年间，他在‘一枝阁’过着刻苦严谨、与世隔绝的生活...‘淮水东流止，钟山当槛蹲。月明人静后，孤影历霜痕。’...位于南京城钟山的明孝陵埋葬着明朝开国君主朱元璋的尸骨，这皇室孤儿遂得...",Socio-cultural Interpretation,社会文化解读型,0.2070237696170807,"{'Use of Color': {'score': 0.9245831966400146, 'zh': '色彩运用'}, 'Cross-cultural Influence': {'score': 0.914383590221405, 'zh': '跨文化影响'}, 'Artist Biography': {'score': 0.8856534957885742, 'zh': '画家生平'}, 'Symbolism': {'score': 0.885456383228302, 'zh': '象征意义'}, 'Genre': {'score': 0.865889310836792, 'zh': '题材选择'}, 'Emotional Expression': {'score': 0.8629971146583557, 'zh': '情感传递'}, 'Historical Context': {'score': 0.7948991060256958, 'zh': '历史背景'}, 'Texture Strokes (Chunfa)': {'score': 0.6758687496185303, 'zh': '皴法特点'}, 'Artistic Conception': {'score': 0.6597393155097961, 'zh': '意境表达'}, 'Ink Application': {'score': 0.6339225172996521, 'zh': '墨法变化'}, 'Style/School': {'score': 0.5988838076591492, 'zh': '风格流派'}, 'Subject Matter': {'score': 0.5717852711677551, 'zh': '主题内容'}, 'Line Quality': {'score': 0.5621562004089355, 'zh': '线条质量'}, 'Layout and Structure': {'score': 0.5554526448249817, 'zh': '布局与结构'}, 'Brushwork Technique': {'score': 0.46076521277427673, 'zh': '笔法技巧'}, 'Spatial Representation': {'score': 0.3359353542327881, 'zh': '空间营造'}, 'Technique Inheritance & Innovation': {'score': 0.17539197206497192, 'zh': '技法传承与创新'}}","{'Subjective/Biased View': {'score': 0.7426171898841858, 'zh': '观点主观片面'}, 'Logical Gaps': {'score': 0.661146879196167, 'zh': '逻辑存在跳跃'}, 'Superficial Treatment': {'score': 0.644256591796875, 'zh': '论述流于表面'}, 'Classical Citations': {'score': 0.5789984464645386, 'zh': '引用经典佐证'}, 'Profound Insight': {'score': 0.31604835391044617, 'zh': '见解深刻独到'}, 'Strong Argumentation': {'score': 0.2913260757923126, 'zh': '论证充分有力'}, 'Overly General Content': {'score': 0.23807625472545624, 'zh': '内容较为宽泛'}, 'Lacks Examples': {'score': 0.23233972489833832, 'zh': '缺乏具体例证'}, 'Objective Viewpoint': {'score': 0.14685054123401642, 'zh': '观点客观公允'}, 'Detailed Analysis': {'score': 0.10882312804460526, 'zh': '细节分析具体'}, 'Clear Logic': {'score': 0.02491086907684803, 'zh': '逻辑清晰严密'}}"
